species,longitude,latitude
tiger,106.031703070000010,11.866360405800000
tiger,107.504381335999990,11.041418725700000
tiger,108.157601068000010,10.961781587899999
tiger,106.994880927000000,10.647870626600000
tiger,106.092718271000000,10.077404445000001
tiger,98.929960743600006,14.710466985700000
tiger,98.576088963299995,13.926083804699999
tiger,98.596003815000003,13.334334463099999
tiger,98.703452319199997,12.566123109999999
tiger,99.537908397600006,12.112873968500001
tiger,98.690993769700000,10.773846408500001
tiger,99.106261388999997,10.749426711600000
tiger,98.732805406300002,8.518245221280001
tiger,95.417408493799996,5.200638207780000
tiger,96.032281814599997,4.495438296980000
tiger,96.791611448500007,4.549157795690000
tiger,97.608391271100004,3.787416663380000
tiger,97.562711598000007,3.026053093740000
tiger,98.088371339299997,3.358764440620000
tiger,98.586317792200006,3.362036895520000
tiger,100.937333548000000,3.745821681290000
tiger,100.695602781000010,5.682796534450000
tiger,101.294755855000010,5.112002279220000
tiger,101.762336395999990,4.644552694650000
tiger,102.056215980999990,4.200301836200000
tiger,102.370729315000010,5.105586544390000
tiger,102.956799043999990,4.774310895610000
tiger,103.099018955999990,4.222711885730000
tiger,102.431289788000000,3.868252285360000
tiger,102.152842621999990,3.436284094430000
tiger,102.200452410000000,2.920300559880000
tiger,102.582114528000010,2.476577169790000
tiger,103.065009966000010,2.026401524680000
tiger,103.492667596999990,1.689792557480000
tiger,103.849578142000000,1.399051658150000
tiger,102.089180938000000,2.373152086090000
tiger,101.552368595000000,2.723396996880000
tiger,99.510176769200001,1.472792099040000
tiger,101.316232732000000,1.330130282520000
tiger,101.542571482000000,1.149538093100000
tiger,102.226358307000000,0.294794609730000
tiger,100.567749996000000,-0.214555812970000
tiger,100.292855446999990,-0.605020032507000
tiger,102.189014304000000,-0.755978933495000
tiger,101.406595397000000,-1.038994206750000
tiger,101.312095003000000,-1.579608864280000
tiger,101.239571134000000,-1.978179382400000
tiger,100.736647136000000,-1.559944492960000
tiger,100.437556360000000,-1.096975893040000
tiger,100.730772450000000,-1.156513961180000
tiger,101.918953565000000,-2.814029987990000
tiger,102.988125771000000,-1.638063945120000
tiger,104.363294069999990,-2.734110054490000
tiger,104.671798184000000,-3.237954633140000
tiger,102.895085478000000,-3.776813061500000
tiger,102.434293276000010,-4.006131897820000
tiger,103.596151297000010,-4.675748829580000
tiger,104.254960220000000,-5.526146785510000
tiger,105.222285392000000,-4.883726064830000
tiger,106.177055037000000,-6.698141020960000
tiger,107.276763046000000,-7.200428917190000
tiger,108.346920603000000,-6.880460471610000
tiger,108.319956973000000,-7.314070841390000
tiger,109.859837978000000,-7.470595700020000
tiger,110.260835795999990,-7.984930754290000
tiger,110.418700476000000,-8.023571973739999
tiger,110.923407537000000,-7.297061418550000
tiger,112.239107159000000,-8.270500373460001
tiger,112.465100117000010,-7.954255832420000
tiger,113.301847021000000,-8.215320637130001
tiger,113.801931160000000,-8.032046833110000
tiger,114.041581236000000,-8.239568556800000
tiger,114.095345030000000,-8.430898963090000
tiger,114.204548121000000,-8.069787409390001
tiger,114.312051561999990,-8.234402701320001
tiger,114.511017417000010,-8.199224345399999
tiger,114.859740978000000,-8.374621158340000
tiger,115.188836155999990,-8.121337121000000
tiger,115.231733615000000,-8.632377420390000
tiger,134.188936691000010,45.793581627400002
tiger,135.858824962999990,45.366074005400002
tiger,131.942084354999990,43.120300721800000
